roomid,action_seqs,label
49150362857,36|35|35|35|35|35|35|35|35|35|35|31|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|30|38|33|33|33|33|33|33|33|33|2|33|33|33|33|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|2|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|33|33|33|33|7|7|7|7|7|7|35|35|33|33|33|33|33|33|33|33|7|35|35|33|33|33|33|35|35|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|35|35|33|33|33|33|35|35|33|33|33|33|2|2|2|2|33|33|35|35|33|33|33|33|2|2|2|2|2|2|2|2|2|2|2|2|2|2|35|35|33|33|33|33|33|33|35|35|35|35|33|33|33|33|7|33|33|33|33|2|33|33|33|33|33|33|2|1|33|33|33|33|2|2|2|33|33|2|2|2|1|35|35|2|2|33|33|33|33,1
49322161267,2|35|35|35|35|1|3|1|1|2|8|3|1|3|1|3|1|3|1|1|3|7|7,1
19030733984,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|1|3|2|2|2|2|2|2|2|2|2|8|2|2|2|1|2|2|8|8|2|2|2|2|2|8,1
20161566017,35|35|33|33|33|33|2|2|2|2|2|2|2|1|35|35|33|33|33|33|30|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|37|37|2|2|2|2|2|2|2|2|2|2|8|3|1,1
22799119531,7|34|34|34|34|34|34|34|34|33|33|33|33|1|1|1|1|1|1|1|1|7|7|6|6|6|7|1|6|7|1|7|1|1|1|34|34|34|34|7|2|7|2|1|1|1|2|2|2|2|1|2|1|6|6|6|6|1|2|1|1|1|1|1|1|1|1|1|35|35|33|33|33|33|33|33|39|6|1|1|1|1|1|7|7|7|6|6|7|6|7|1|35|35|2|35|35|33|33|33|33|2|2|35|35|33|33|33|33|33|33|1|35|35|33|33|33|33|34|34|34|34|6|1|6|1|2|6|6|34|34|34|34|34|34|34|34|34|34|34|34|6|6|6|6|34|34|34|34|34|34|34|34|34|34|34|34|2|2|2|1|6|6|6|6|2|34|34|34|34|38|34|34|34|34|2|2|2|2|2|2|2,1
25599097854,2|2|1|29|29|7|1|2|1|1|1|1|1|1|1|35|35,1
34427992630,1|3|8|39|1|3|39|3|1|8|2|8|8|3|1|8|2|8|8|8|3|1|1|3|1|3|1|1|8|2|1|3,1
34498644682,1|3|2|1|2|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|2|2,1
34557191334,2|2|25|2|2|1|2|2|7|2|1|2|2|2|2|2|2,1
38703051872,35|35|33|33|33|33|8|2|2|2|2|2|2|2|35|35|33|33|33|33|2|2|2|2|2|2|2|35|35|8|8,1
43040994906,35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|30|33|33|33|33|35|35|33|33|33|33|38|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|33|33|33|33|2|35|35|33|33|33|33|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|2|2|2|2|2|2|2|2|33|33|33|33|35|35|35|35|35|35|33|33|33|33|33|33|1|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|30|39|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35,1
43411105523,33|33|35|35|33|33|33|33|35|35|35|35|2|8|8|35|35|35|35|7|7|7|1,1
43515105273,2|2|35|35|8|1|3|2|25|33|33|33|33|33|33,1
43882795567,31|33|31|8|3|1|35|35|2|1|1|35|35|39|2|25|35|35|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|7|2|2|2|2|35|35,1
44273794071,3|1|3|1|8|8|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|35|35|33|33|33|33|35|35|35|35|39|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|8|8|8|39|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|30|8|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|8|8|33|33|33|33|1|33|33|33|33|8|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|35|35|33|33|35|35|33|33|33|33|33|33|33|33|33|33|8|33|33|33|33|33|33|33|33|8|35|35|35|35|35|35|35|35|35|35|35|35|35|35|1|1|7|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|30|8|35|35|33|33|33|33|33|33|39|33|33|33|33|1|1|8|33|33|33|33|33|33|33|33|33|33|33|33|1|3|33|33|39|8|8|8|8|8|33|33|8|7|39|2|33|33,1
44286501402,39|7|7|2|3|1|2|2|2|2|2|3|1|8|8|8|8|2|2|25|8|2|2|8|7|7|7|7,1
44572192252,2|8|35|35|33|33|33|33|8|8|35|35|2|2|1|33|33|33|33|2|35|35|35|35|33|33|33|33|33|33|33|33|35|35|33|33|33|33|8|8|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|2|2|35|35|35|35|33|33|33|33|55|51|55|51|55|51|8|33|33|33|33|55|51|1|51|55|51|55|51|8,1
44759105461,1|3|2|1|3|1|3|1|3|2|2|1|3|2|25,1
45540178101,33|33|33|33|39|39|39|33|33|33|33|2|2|8|33|33|33|33|33|33|39|33|33|33|33|35|35|33|33|33|33|2|2,1
47269273199,36|36|36|36|36|36|36|36|36|36|36|36|36|36|31|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|32|35|35|39|35|35|32|35|35|35|35|35|35|35|35|35|35|35|35|35|35|2|32|35|35|39|35|35|35|35|35|35|2|32|35|35|1|1|2|1|3,1
47458457621,39|39|39|39|39|39|39|39|39|39|39|39|39|39|39|39|39|39|39,1
48194363249,33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|1|2|1|2|2|2|1|7|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|38|33|33|33|33|33|33|33|33|33|33|1|7|1|2|2|2|2|2|1|2|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|33|2|33|33|33|33|33|33|33|33|33|33|39|33|33|33|33|33|33|33|33|33|33|39|8|2|8|8|33|33|39|39|7|1|2|1|2|2|2|1|7|39|39|39,1
48215072188,35|35|3|1|7|2|35|35|1|1|35|35|35|35|35|35|35|35|35|35|35|35|39|8|8|33|33|33|33|35|35|35|35|35|35|35|35|35|35|35|35|39|35|35|1|1|1|35|35|1|1|1|35|35|35|35|33|33|33|33|8|8|39|33|33|33|33|1|3|2|3|1|39,1
48874672890,32|35|35|35|35|35|35|35|35|35|35|30|35|35|32|35|35|32|35|35|32|35|35|32|35|35|32|30|35|35|30|35|35|30|30|30|30|30|30|30|2|32|35|35|35|35|35|35|35|35|35|35|35|35|32|35|35|39|30|31|31|30|8,1
49090669600,7|7|7|7|7|7|55|51|2|2|25|2|38|55|51|2|30|8|55|51|35|35|33|33|33|33|55|51|39|55|51|51|51|51|51|51|51|51|55|51|51|55|51|51|55|51|51|55|51|51|55|51|55|51|2|2|2|30|51|55|51|55|51|55|51|55|51|2|55|51|55|51|55|51|7|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|55|51|2|2|2|2,1
49386065827,1|3|2|2|2|35|35|33|33|33|33|8|35|35|8|8|8|8|35|35|33|33|33|33|2|2|8|1|3|1|3|2|1|33|33|8|33|2|8|8|8|8|8,1
18689061818,1|1|3|1|2|7|7|7|7|7|1|1|2|2,1
20150855954,1|3|35|35|8|8|55|51|8|51|51|51|8|51|8|51|8,1
20159566301,36|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|2|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|1|4|1|4|1|3|33|33|33|33|33|33|33|33|33|33|8|29|31|33|33|8,1
20787325735,2|2|2|1|2|2|8|2|8|2|2|25|2|2|2|2|2|2|2,1
21086042841,2|2|25|1|3|2|8|3|1|8|8|8|8|8|35|35|35|35|33|33|33|33|35|35|33|33|33|33|2|35|35|33|33|33|33|3|1|8|2|2|8|2|2|25|8|3|1|8|1|3|3|1|8|2|8|2|2|2|2|1|3,1
25445157341,2|55|35|35|35|35|35|35|51|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|33|33|33|33|51|33|33|35|35|35|35|35|35|35|35|35|35|35|35|35|35|33|33|33|33|35|35|35|35|35|35|35|35|35|35|33|33|33|33|2|51|33|33|33|33|33|33|33|33|33|33|33|33|51|33|33|33|33|33|33|33|33|35|35|33|33|33|33|35|35|33|33|33|33|33|33|33|33|33|33|2|33|33|33|33|35|35|2|35|35|33|33|33|33|33|33|33|33|33,1
34431078852,8|8|3|1|2|2|8|2|8|7|8|8|1|8|2|1|8|8|8|2|8|8|8|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|8|8|8|2|2|2|2|2|2|8|8|8|8,1
38724555522,2|2|1|3|1|8|8|8|8|33|33|33|33|8|8|8,1
38972750047,8|37|37|2|2|2|2|2|7|7|2|7|7,1
43308194753,2|35|35|35|35|35|35|38|34|34|34|34|35|35|2|39|39|30|34|34|34|34|2|30|30|35|35|2|25|30|31|2|2|2|2|30|30|2|39|2|2|2|2|2|2|25|2|25|35|35|2|33|33|33|33|2|2|35|35|2,1
43523505064,35|35|35|35|33|33|33|33|33|33|30|1|1|35|35|33|33|33|33|1|1|30,1
43777105296,3|1|4|1|4|1|1|1|1|1|1|2|2|2|55|51|51|51|29|51|51|51|51|2|1|3|8,1
44431794079,35|35|35|35|2|2|2|8|2|8|8|2|8|8|1|1|2|35|35|2|8|3|1|2|8|2,1
45212191055,35|35|33|33|33|33|55|51|51|2|51|2|2|2|2|8|8|2|35|35|2|33|33|33|33|2|2|2|2|2|30|8|2|39|2|2|2|33|33,1
